timestamp,text,class
"May 3rd 2018, 09:51:52.000",As de Blasio stalls on study on Safer Consumption Spaces to combat overdose deaths 11 arrested in Bway sitin,non_traffic
"May 3rd 2018, 09:48:12.000",NYCDOT BrandonWC driversofnyc HowsMyDrivingNY Please contact NYPD regarding traffic enforcement Looping in,non_traffic
"May 3rd 2018, 09:47:21.000",is this why we need bikes on the NYC streetsif anything happened and a bike and c,non_traffic
"May 3rd 2018, 09:44:51.000",Please contact NYPD regarding traffic enforcement Looping in t,non_traffic
"May 3rd 2018, 09:37:11.000",NYC 1 This tweet aged well At the end of the day,non_traffic
"May 3rd 2018, 09:34:47.000",Were stopping traffic in New York City Find more TiffanyBlue in New York City,traffic
"May 3rd 2018, 09:23:10.000",NYCDOT kelseyleighv FixQueensBlvd Please contact NYPD regarding traffic enforcement and call 911 to report re,non_traffic
"May 3rd 2018, 09:21:05.000",leighv Please contact NYPD regarding traffic enforcement and call 911 to report reckless dri,non_traffic
"May 3rd 2018, 09:19:15.000",NYC 1 This tweet aged well At the end,non_traffic
"May 3rd 2018, 09:17:24.000",Hey DOT Love your NYC Drive channel on TVbut it would much better if you labeled the roads including which d,non_traffic
"May 3rd 2018, 09:00:22.000",listed by Medical office suites for lease on the RockefellerPlaza New York NYC all suites furnishe,non_traffic
"May 3rd 2018, 08:58:01.000",Stepping Out Rikke Jorgenson for illustration handdrawn dots pointillism gold,non_traffic
"May 3rd 2018, 08:57:09.000",Dedicated bus lanes and traffic signal priority two relatively low cost fixes can make bus service speedy and reliable,non_traffic
"May 3rd 2018, 08:46:48.000",4 years of Vision Zero efforts have lead to a decline of 28 of all traffic fatalities in NYC including 45 in pede,non_traffic
"May 3rd 2018, 08:44:24.000",I seriously need NYC cyclists to follow traffic rules Im getting real sick of these sleezy mfs,non_traffic
"May 3rd 2018, 08:42:21.000",Dedicated bus lanes and traffic signal priority two relatively low cost fixes can make bus service speedy and reliable,non_traffic
"May 3rd 2018, 08:38:31.000",AnnTripp is back with the latest news weather traffic roads trains commute nyc and other,non_traffic
"May 3rd 2018, 08:37:38.000",I love when maps tells me my morning commute sucks but its going to get better commute nyc traffic,non_traffic
"May 3rd 2018, 08:28:20.000",A big part of why I refused to move to NYC is because commuting on the MTA made me miserab,non_traffic
"May 3rd 2018, 08:06:22.000",DOT I should feel safe enough to ride a mile on south slope side streets,non_traffic
"May 3rd 2018, 07:55:53.000",As de Blasio stalls on study on Safer Consumption Spaces to combat overdose deaths 11 arrested in Bway sitin,non_traffic
"May 3rd 2018, 07:55:46.000",Here she is AnnTripp is back with more news weather traffic commute roads trains nyc and other,non_traffic
"May 3rd 2018, 07:51:05.000",As de Blasio stalls on study on Safer Consumption Spaces to combat overdose deaths 11 arrested in Bway sitin,non_traffic
"May 3rd 2018, 07:43:13.000",malenyc there are certain spots in nyc where getting a cab is actually exponentially faster than an uber and i wont lie its so,non_traffic
"May 3rd 2018, 07:39:00.000",As de Blasio stalls on study on Safer Consumption Spaces to combat overdose deaths 11 arrested in Bway,non_traffic
"May 3rd 2018, 07:36:38.000",New York City nyc traffic queensborobridge ny Queens New York,non_traffic
"May 3rd 2018, 07:34:09.000",New York City nyc traffic queensborobridge ny Queens New York,non_traffic
"May 3rd 2018, 07:25:07.000",I met Giuliani in NYC when I was a paramedic right after he won his first election as mayor but prior to,non_traffic
"May 3rd 2018, 07:07:51.000",AnnTripp is LIVE with your news weather traffic roads trains commute nyc and other randomfactsyoushouldknow http,non_traffic
"May 3rd 2018, 07:05:18.000",de Blasio stalls on city study on Safer Consumption Spaces to combat overdose deaths 11 arrested in Bway sit,non_traffic
"May 3rd 2018, 06:54:59.000",AnnTripp is LIVE with your news weather traffic roads trains commute nyc and other,non_traffic
"May 3rd 2018, 06:43:41.000",Traffic Delays Due to a motor vehicle collision expect Brooklynbound traffic delays on the upperlevel of the VerrazanoN,traffic
"May 3rd 2018, 06:41:57.000",Morning traffic on the BrooklynQueens Expressway is usually trash THIS will have make it a parking lot,non_traffic
"May 3rd 2018, 06:37:39.000",NYC traffic soundtrack Tove Lo Excited for NYCPride PrideIsland next month,non_traffic
"May 3rd 2018, 06:31:28.000",DOT This Sunday May 6th 32000 cyclists will ride the 41st Annual TD Five Boro Bike Tour TDFBBT Please check NYCs weekend,non_traffic
"May 3rd 2018, 06:30:25.000",Traffic NYC criblife heulwenwebb nyc nycphotographer travel,non_traffic
"May 3rd 2018, 06:15:03.000",How to avoid the traffic mess that is the 5 Boro Bike TourNot The Traffic Mess That Drivers Make Every Day,non_traffic
"May 3rd 2018, 06:02:13.000",Traffic Delays Due to a motor vehicle collision expect Brooklynbound traffic delays on the upperlevel of the VerrazanoN,traffic
"May 3rd 2018, 06:01:53.000",Traffic Delays Due to a motor vehicle collision expect Brooklynbound traffic delays on the upperlevel of the Ve,traffic
"May 3rd 2018, 06:01:26.000",SafeStreets May is Global Youth Traffic Safety Month Please call Governor Cuomo at 5184748390 and ask him to protect our childr,non_traffic
"May 3rd 2018, 05:51:11.000",malenyc there are certain spots in nyc where getting a cab is actually exponentially faster than an uber and i wont lie its so,non_traffic
"May 3rd 2018, 05:33:17.000",DOT This Sunday May 6th 32000 cyclists will ride the 41st Annual TD Five Boro Bike Tour TDFBBT Please check NYCs weekend,non_traffic
"May 3rd 2018, 05:28:08.000",West End Avenue is not a truck route Good on nyc for shining a spotlight on trucks and bus traffic breaking traff,non_traffic
"May 3rd 2018, 05:21:46.000",NYPD Traffic Enforcement Agents work to keep pedestrians and vehicular traffic safe and moving Visit,non_traffic
"May 3rd 2018, 05:19:14.000",Internship opportunity for students The Transp Planning Department of AECOM is seeking a highly talented Traffic Engineering,non_traffic
"May 3rd 2018, 05:18:17.000",Dedicated bus lanes and traffic signal priority two relatively low cost fixes can make bus service speedy and r,non_traffic
"May 3rd 2018, 05:09:33.000",Small fixes like dedicated bus lanes and priority at traffic signals can help get New Yorkers where they need to g,non_traffic
"May 3rd 2018, 04:30:18.000",Heres this mornings train and traffic update Have a great day NYC citylife,non_traffic
"May 3rd 2018, 04:19:49.000",Delightful little film celebrating the removal of motor traffic from Central Park NYC Anybody heard anything from Sadiq abou,non_traffic
"May 3rd 2018, 03:56:14.000",As de Blasio Dawdles on Safer Consumption Spaces Health Advocates Block Broadway Traffic,non_traffic
"May 3rd 2018, 03:52:44.000",To be honest Boston traffic is almost worse than NYC so I think some people are just trying to get out before the traffic rush,non_traffic
"May 3rd 2018, 03:43:36.000",Delightful little film celebrating the removal of motor traffic from Central Park NYC Anybody heard anything from Sadiq abou,non_traffic
"May 3rd 2018, 03:26:23.000",Thx We and many residents throughout NYC have raised with local CBs and Elected officials 311 cant only be data,non_traffic
"May 3rd 2018, 03:14:30.000",Delightful little film celebrating the removal of motor traffic from Central Park NYC Anybody heard anything from Sadiq abou,non_traffic
"May 3rd 2018, 03:01:37.000",Delightful little film celebrating the removal of motor traffic from Central Park NYC Anybody heard anything from Sadiq abou,non_traffic
"May 3rd 2018, 02:53:24.000",DOT SLA 311 complaint filed online Residents file 311 til exhaustionst,non_traffic
"May 3rd 2018, 02:24:33.000",Cars gridlockedamp in bike lane horns honking music blasting out of cars crowd very young loitering,non_traffic
"May 3rd 2018, 01:36:49.000",YES Sorry to intrude but former NYC driver here I once stood in traffic for 2 hours because drivers,non_traffic
"May 3rd 2018, 00:41:02.000",Delightful little film celebrating the removal of motor traffic from Central Park NYC Anybody heard anything from Sadiq abou,non_traffic
"May 3rd 2018, 00:07:32.000",As de Blasio Dawdles on Safer Consumption Spaces Health Advocates Block Broadway Traffic,non_traffic
"May 2nd 2018, 23:54:35.000",de Blasio stalls on city study on Safer Consumption Spaces to combat overdose deaths 11 arrested in Bway sit,non_traffic
"May 2nd 2018, 23:45:58.000",de Blasio stalls on city study on Safer Consumption Spaces to combat overdose deaths 11 arrested in Bway sit,non_traffic
"May 2nd 2018, 23:34:43.000",de Blasio stalls on city study on Safer Consumption Spaces to combat overdose deaths 11 arrested in Bway sit,non_traffic
"May 2nd 2018, 23:19:51.000",The sound of honking horns and traffic makes me miss home ues nyc rhony,non_traffic
"May 2nd 2018, 23:18:30.000",de Blasio stalls on city study on Safer Consumption Spaces to combat overdose deaths 11 arrested in Bw,non_traffic
"May 2nd 2018, 23:16:20.000",As de Blasio Dawdles on Safer Consumption Spaces Health Advocates Block Broadway Traffic,non_traffic
"May 2nd 2018, 22:45:10.000",Accident two lanes blocked in NycOnTheFdrDrive on The FDR Dr NB at 63rd St stop and go traffic back to 42nd St delay of 6 mins traffic,traffic
"May 2nd 2018, 22:42:58.000",Resists V3R0N1C4 mom,non_traffic
"May 2nd 2018, 22:36:13.000",DOT This Sunday May 6th 32000 cyclists will ride the 41st Annual TD Five Boro Bike Tour TDFBBT Please check NYCs weekend,non_traffic
"May 2nd 2018, 22:12:32.000",Were stopping traffic in New York City Find more TiffanyBlue in New York City,non_traffic
"May 2nd 2018, 22:10:29.000",In college i used to think yes Then i became an adult leaving work trying to fight through NYC and,non_traffic
"May 2nd 2018, 22:10:23.000",I hope Taylor Swift knows that Harry Styles is still crazy about her Right Two Ghosts I am but the therapy s,non_traffic
"May 2nd 2018, 21:50:32.000",Its 1050 and Im stuck in stand still traffic leaving NYC,non_traffic
"May 2nd 2018, 21:25:36.000",malenyc there are certain spots in nyc where getting a cab is actually exponentially faster than an uber and i wont lie its so,non_traffic
"May 2nd 2018, 21:23:47.000",Hey Your NYC to LA pizza idea is fantastic but Im a little confused I can literally hear your planes l,non_traffic
"May 2nd 2018, 20:33:43.000",A lot of NYC shows are visibly not filmed in the actual city so the joy this one takes in getting the Actual City,non_traffic
"May 2nd 2018, 20:28:22.000",One of the better musicals weve seen over the past few years is This weeks guest tells us,non_traffic
"May 2nd 2018, 20:13:15.000",Were stopping traffic in New York City Find more TiffanyBlue in New York City,non_traffic
"May 2nd 2018, 20:07:31.000",DOT This Sunday May 6th 32000 cyclists will ride the 41st Annual TD Five Boro Bike Tour TDFBBT Please check NYCs weekend,non_traffic
"May 2nd 2018, 20:06:07.000",nyc Saw a few tractortrailers unsuccessfully navigating Upper Manhattan and Bronx in past few d,non_traffic
"May 2nd 2018, 19:57:56.000",West End Avenue is not a truck route Good on nyc for shining a spotlight on trucks and bus traffic breaking traff,non_traffic
"May 2nd 2018, 19:52:05.000",They often operate without drivers licenses drive recklessly to the point of killing passengers and,non_traffic
"May 2nd 2018, 19:44:50.000",Wow i thought NYC traffic was bad but i never seen nobody reverse on no highway,non_traffic
"May 2nd 2018, 19:33:23.000",Like more than likely theyre at either JFK LaGuardia or Newark all three are huge international airports serving,non_traffic
"May 2nd 2018, 19:28:45.000",Finkelman SafeStreets,non_traffic
"May 2nd 2018, 19:23:54.000",malenyc there are certain spots in nyc where getting a cab is actually exponentially faster than an uber and i wont lie its so,non_traffic
"May 2nd 2018, 19:00:57.000",gray Always in my heart Had some great times up there An escape from NYC the rat race,non_traffic
"May 2nd 2018, 18:54:36.000",Delightful little film celebrating the removal of motor traffic from Central Park NYC Anybody heard anything from Sadiq abou,non_traffic
"May 2nd 2018, 18:50:03.000",By this evening the construction that had been at a standstill for months was,non_traffic
"May 2nd 2018, 18:44:22.000",My possible causes of deathFucking lung cancer due to hookahFucking heart attack from NYC traffic and dickhe,non_traffic
"May 2nd 2018, 18:43:37.000",8 In NYC that argument falls flat Driving is horrible One big traffic jam Public trans get one anywhere they,non_traffic
"May 2nd 2018, 18:41:08.000",In NYC that argument falls flat Driving is horrible One big traffic jam Public trans get one anywh,non_traffic
"May 2nd 2018, 18:39:29.000",there are certain spots in nyc where getting a cab is actually exponentially faster than an uber and i wont lie,non_traffic
"May 2nd 2018, 18:31:19.000",Very good info thanks The slowest part of the bus ride by far was close in,non_traffic
"May 2nd 2018, 18:29:51.000",Were stopping traffic in New York City Find more TiffanyBlue in New York City,non_traffic
"May 2nd 2018, 18:24:26.000",Manhattan to Brooklyn bridge NYC NewYorkCIty BrooklynBridge Manhattan Brooklyn traffic cityscape Nikon photograph,non_traffic
"May 2nd 2018, 17:54:57.000",Shoes that stop traffic NYC style shoegame wheredyougetthat,non_traffic
"May 2nd 2018, 17:48:23.000",DOT This Sunday May 6th 32000 cyclists will ride the 41st Annual TD Five Boro Bike Tour TDFBBT Please check NYCs weekend,non_traffic
"May 2nd 2018, 17:40:40.000",NYC traffic has me on edge tho,non_traffic
"May 2nd 2018, 17:38:26.000",West End Avenue is not a truck route Good on nyc for shining a spotlight on trucks and bus traffic breaking traff,non_traffic
"May 2nd 2018, 17:35:51.000",West End Avenue is not a truck route Good on nyc for shining a spotlight on trucks and bus traffic breakin,non_traffic
"May 2nd 2018, 17:34:27.000",Finkelman,non_traffic
"May 2nd 2018, 17:23:26.000",NYPD Traffic Enforcement Agents work to keep pedestrians and vehicular traffic safe and moving Visit,non_traffic
"May 2nd 2018, 17:18:38.000",Dude Stops NYC Drivers Stuck In Traffic To Ask Them Why The Hell Theyre Honking Gets A Answers,non_traffic
"May 2nd 2018, 17:09:04.000",Its WeddingWednesday which means a NEW WeddingsForReal Podcast Katherine Miles Jones on moving her business f,non_traffic
"May 2nd 2018, 17:05:59.000",This Traffic in NYC is making me weak right now can yall please move the fuck out the way,non_traffic
"May 2nd 2018, 16:49:53.000",SafeStreets May is Global Youth Traffic Safety Month Please call Governor Cuomo at 5184748390 and ask him to protect our childr,non_traffic
"May 2nd 2018, 16:37:05.000",I want the legal right to smack that phone right out of your hand hopefully into oncoming traffic when you walk,non_traffic
"May 2nd 2018, 16:29:07.000",Person in the middle of the street gets screamed atDog lays down in the middle of the road causing traffic jam all of nyc goes awww,non_traffic
"May 2nd 2018, 16:23:03.000",vecino Thank you for alerting us and providing picturesAlways reach out to 911 to report a dangerous locatio,non_traffic
"May 2nd 2018, 16:07:21.000",Comedian Wanders Out Into New York City Traffic to Ask Drivers Why They Honk Their Horns So Much,non_traffic
"May 2nd 2018, 16:04:05.000",Hey is there some reason were going slower than bumper to bumper traffic LEAVING NYC Cant blame Penn,non_traffic
"May 2nd 2018, 15:43:32.000",Nice job nyc and on this great investigation of illegal commercial traffic on Wes,non_traffic
"May 2nd 2018, 15:35:05.000",The pictures say it all investigates the scourge of West End Avenue a thorny dec,non_traffic
"May 2nd 2018, 15:34:36.000",Leon Lowentraut Enjoyment 2018This work among 14 others will be on view to the public starting May 4th at,non_traffic
"May 2nd 2018, 15:30:13.000",Heres this evenings train and traffic update Have a wonderful night NYC citylife,non_traffic
"May 2nd 2018, 15:28:12.000",NYC is better then everywhere else If you like walltowall minorities getting stuck in traffic and,non_traffic
"May 2nd 2018, 15:10:56.000",NYPD Traffic Enforcement Agents work to keep pedestrians and vehicular traffic safe and moving Visit,non_traffic
"May 2nd 2018, 14:51:15.000",Southbound drawbridge is closed expect heavy delays on the Hutchinson River Parkway in The Bronx Consider alt routes htt,non_traffic
"May 2nd 2018, 14:50:34.000",By adding a surcharge for cabsUber but not other traffic Albany just made the economics of driving for hire even more,non_traffic
"May 2nd 2018, 14:49:21.000",My Uber just pulled over in nyc traffic to roll a blunt for me,non_traffic
"May 2nd 2018, 14:47:18.000",SafeStreets May is Global Youth Traffic Safety Month Please call Governor Cuomo at 5184748390 and ask him to protect our childr,non_traffic
"May 2nd 2018, 14:44:42.000",DOT has fixed the traffic light at the intersection of East 116th Street and 1st Avenue,non_traffic
"May 2nd 2018, 14:43:42.000",Y u exposing these nyc based digital outlets they probably buy fake traffic too,non_traffic
"May 2nd 2018, 14:30:26.000",Hey DOT why not designate more commercial loading zones Why are delivery truck workers parking in the left tu,non_traffic
"May 2nd 2018, 14:27:25.000",DOT This Sunday May 6th 32000 cyclists will ride the 41st Annual TD Five Boro Bike Tour TDFBBT Please check NYCs weekend,non_traffic
"May 2nd 2018, 14:26:25.000",The traffic jam is building on the road out of NYC What a shockIgnites AB Picks Nashville for New HQ,non_traffic
"May 2nd 2018, 14:19:56.000",Were stopping traffic in New York City Find more TiffanyBlue in New York City,non_traffic
"May 2nd 2018, 14:17:28.000",Right at home blocking traffic in NYC the bmw 310R Courtesy of and,traffic
"May 2nd 2018, 13:48:53.000",Delightful little film celebrating the removal of motor traffic from Central Park NYC Anybody heard anything from Sadiq abou,non_traffic
"May 2nd 2018, 13:41:42.000",Southbound drawbridge is closed expect heavy delays on the Hutchinson River Parkway in The Bronx Consider alt routes htt,non_traffic
"May 2nd 2018, 13:41:32.000",Southbound drawbridge is closed expect heavy delays on the Hutchinson River Parkway in The Bronx Consider alt routes htt,non_traffic
"May 2nd 2018, 13:39:55.000",SBS BIDs in NYC employ over 1500 people including staff who sweep the streets keep the neighborhood safe and organize fun publi,non_traffic
"May 2nd 2018, 13:31:57.000",DOT This Sunday May 6th 32000 cyclists will ride the 41st Annual TD Five Boro Bike Tour TDFBBT Please check NYCs weekend,non_traffic
"May 2nd 2018, 13:31:09.000",Right at home blocking traffic in NYC the bmw 310R Courtesy of and,traffic
"May 2nd 2018, 13:30:00.000",Dude Stops NYC Drivers Stuck In Traffic To Ask Them Why The Hell Theyre Honking Gets A Answers,non_traffic
"May 2nd 2018, 13:28:16.000",DOT This Sunday May 6th 32000 cyclists will ride the 41st Annual TD Five Boro Bike Tour TDFBBT Please check NYCs weekend,non_traffic
"May 2nd 2018, 13:27:24.000",Southbound drawbridge is closed expect heavy delays on the Hutchinson River Parkway in The Bronx Consider alt routes htt,non_traffic
"May 2nd 2018, 13:26:26.000",Cis male cyclists in NYC choose ur whipCitibike Athleisureheadphones guy bombing through traffic and screamin,non_traffic
"May 2nd 2018, 13:23:16.000",Southbound drawbridge is closed expect heavy delays on the Hutchinson River Parkway in The Bronx Consider alt rou,non_traffic
"May 2nd 2018, 13:19:19.000",Comedian Wanders Out Into New York City Traffic to Ask Drivers Why They Honk Their Horns So Much,non_traffic
"May 2nd 2018, 13:16:20.000",By adding a surcharge for cabsUber but not other traffic Albany just made the economics of driving for hire even more,non_traffic
"May 2nd 2018, 13:15:02.000",Delightful little film celebrating the removal of motor traffic from Central Park NYC Anybody heard anything from Sadiq abou,non_traffic
"May 2nd 2018, 13:14:31.000",NYCDOT This Sunday May 6th 32000 cyclists will ride the 41st Annual TD Five Boro Bike Tour TDFBBT Plea,non_traffic
"May 2nd 2018, 13:13:35.000",Delightful little film celebrating the removal of motor traffic from Central Park NYC Anybody heard anything from Sadiq abou,non_traffic
"May 2nd 2018, 13:12:02.000",This Sunday May 6th 32000 cyclists will ride the 41st Annual TD Five Boro Bike Tour TDFBBT Please check NYC,non_traffic
"May 2nd 2018, 13:10:51.000",Delightful little film celebrating the removal of motor traffic from Central Park NYC Anybody heard anything from Sadiq abou,non_traffic
"May 2nd 2018, 13:08:11.000",Delightful little film celebrating the removal of motor traffic from Central Park NYC Anybody heard anything from Sadiq abou,non_traffic
"May 2nd 2018, 12:49:05.000",The pictures say it all investigates the scourge of West End Avenue a thorny decadesold everintensify,non_traffic
"May 2nd 2018, 12:28:55.000",The pictures say it all investigates the scourge of West End Avenue a thorny decadesold everi,non_traffic
"May 2nd 2018, 12:25:08.000",By adding a surcharge for cabsUber but not other traffic Albany just made the economics of driving for hire even,non_traffic
"May 2nd 2018, 11:35:15.000",Internship opportunity for students The Transp Planning Department of AECOM is seeking a highly talented Traffic,non_traffic
"May 2nd 2018, 11:33:42.000",Another appearance on the show NYC Crime Report with Pat Dixon Stupid title compelling content,non_traffic
"May 2nd 2018, 11:13:50.000",SBS BIDs in NYC employ over 1500 people including staff who sweep the streets keep the neighborhood safe and organize fun publi,non_traffic
"May 2nd 2018, 11:08:23.000",SBS BIDs in NYC employ over 1500 people including staff who sweep the streets keep the neighborhood safe and organize fun publi,non_traffic
"May 2nd 2018, 11:05:13.000",BIDs in NYC employ over 1500 people including staff who sweep the streets keep the neighborhood safe and organiz,non_traffic
"May 2nd 2018, 11:03:16.000",At Park Hill Avenue and Palma Drive with DOT Commissioner Polly Trottenberg where weve installed new speed humps to,non_traffic
"May 2nd 2018, 11:02:25.000",Youre a patient friend milap I appreciate it plus that nyc traffic is no joke hahah Im getting better tho,non_traffic
"May 2nd 2018, 10:57:12.000",At Park Hill Avenue and Palma Drive with DOT Commissioner Polly Trottenberg where weve installed new speed humps to,non_traffic
"May 2nd 2018, 10:52:19.000",Willing to fly to NYC from LA with my twin brother in the middle of the week dealing with 405 traffic with our w,non_traffic
"May 2nd 2018, 10:45:14.000",Heres this afternoons train and traffic update Bon apptit NYC citylife,non_traffic
"May 2nd 2018, 10:38:21.000",SafeStreets May is Global Youth Traffic Safety Month Please call Governor Cuomo at 5184748390 and ask him to protect our childr,non_traffic
"May 2nd 2018, 10:33:33.000",Dude Stops NYC Drivers Stuck In Traffic To Ask Them Why The Hell Theyre Honking Gets A Answers,non_traffic
"May 2nd 2018, 10:22:11.000",A redesigned bus system made to work better is incredibly exciting The first step has to be getting traffic out,non_traffic
"May 2nd 2018, 10:17:56.000",At Park Hill Avenue and Palma Drive with DOT Commissioner Polly Trottenberg where weve installed new speed h,non_traffic
"May 2nd 2018, 10:16:09.000",NYPD Traffic Enforcement Agents work to keep pedestrians and vehicular traffic safe and moving Visit,non_traffic
"May 2nd 2018, 10:01:28.000",So one of the take aways from last nights meeting was DOTs traffic modeling software isnt very good at,non_traffic
"May 2nd 2018, 09:52:21.000",Stuck in traffic on your commute to work this morning On gridlock and the pros and cons of congestion pricing in N,non_traffic
"May 2nd 2018, 09:45:55.000",nyc DOT,non_traffic
"May 2nd 2018, 09:44:58.000",Every week the train from Seattle to Portland is delayed because of a missing train car and then delayed,non_traffic
"May 2nd 2018, 09:43:58.000",So one of the take aways from last nights meeting was DOTs traffic modeling software isnt very goo,non_traffic
"May 2nd 2018, 09:42:14.000",Were stopping traffic in New York City Find more TiffanyBlue in New York City,non_traffic
"May 2nd 2018, 09:36:17.000",nyc amp its traffic gives me anxiety,non_traffic
"May 2nd 2018, 09:29:04.000",Delightful little film celebrating the removal of motor traffic from Central Park NYC Anybody heard anything from Sadiq abou,non_traffic
"May 2nd 2018, 09:28:07.000",whatever highway i was taking M10 something had traffic the whole way like LA lev,non_traffic
"May 2nd 2018, 09:26:58.000",Delightful little film celebrating the removal of motor traffic from Central Park NYC Anybody heard anything from Sadiq abou,non_traffic
"May 2nd 2018, 09:18:51.000",NYC Bike lanes are narrow and only a curb separates cyclist from traffic Copenhagen uses parking spaces and has la,non_traffic
"May 2nd 2018, 09:01:12.000",Queens man cuffed with drugs bearing Bart Simpsons face after pulled over for tinted windows,non_traffic
"May 2nd 2018, 08:54:07.000",NYCDOT ejr119 Apologies for the delay These are temporary devices that collect data for traffic studies,non_traffic
"May 2nd 2018, 08:53:20.000",Amazon has surprised officials in cities vying for the companys new headquarters by asking how to avoid soaring housing,non_traffic
"May 2nd 2018, 08:51:57.000",Apologies for the delay These are temporary devices that collect data for traffic studies,non_traffic
"May 2nd 2018, 08:47:28.000",SafeStreets May is Global Youth Traffic Safety Month Please call Governor Cuomo at 5184748390 and ask him to protect our childr,non_traffic
"May 2nd 2018, 08:41:41.000",Dude Stops NYC Drivers Stuck In Traffic To Ask Them Why The Hell Theyre Honking Gets A Answers,non_traffic
"May 2nd 2018, 08:41:01.000",Here she is AnnTripp is back with more news traffic weather roads trains nyc and other,non_traffic
"May 2nd 2018, 08:35:22.000",Dude Stops NYC Drivers Stuck In Traffic To Ask Them Why The Hell Theyre Honking Gets A Answers,non_traffic
"May 2nd 2018, 08:28:48.000",Dude Stops NYC Drivers Stuck In Traffic To Ask Them Why The Hell Theyre Honking Gets A Answers via,non_traffic
"May 2nd 2018, 08:24:35.000",Dude Stops NYC Drivers Stuck In Traffic To Ask Them Why The Hell Theyre Honking Gets A Answers,non_traffic
"May 2nd 2018, 08:18:34.000",naaa The A train NYC rush hour trafficGetting sickAn emotional argumentMissing a flight,non_traffic
"May 2nd 2018, 08:15:28.000",Every major city with good mass transit that Ive been in has doubledecker public transit buses They more passeng,non_traffic
"May 2nd 2018, 08:15:05.000",Dude Stops NYC Drivers Stuck In Traffic To Ask Them Why The Hell Theyre Honking Gets A Answers,non_traffic
"May 2nd 2018, 08:15:00.000",Today on WeddingsForReal WeddingPhotographer Katherine Miles Jones on a surreal EngagementShoot in NYC at the,non_traffic
"May 2nd 2018, 08:05:33.000",Dude Stops NYC Drivers Stuck In Traffic To Ask Them Why The Hell Theyre Honking Gets A Answers,non_traffic
"May 2nd 2018, 08:05:05.000",Dude Stops NYC Drivers Stuck In Traffic To Ask Them Why The Hell Theyre Honking Gets A Answers,non_traffic
"May 2nd 2018, 08:03:38.000",New in SDNY No equal pay violation for NYC school crossing guards 96 female who make less than traffic enforcem,non_traffic
"May 2nd 2018, 08:02:06.000",I saw that as I biked down 2nd around 715 this morning I also did not encounter a single Traffic Enforc,non_traffic
"May 2nd 2018, 08:00:14.000",Dude Stops NYC Drivers Stuck In Traffic To Ask Them Why The Hell Theyre Honking Gets A Answers,non_traffic
"May 2nd 2018, 07:59:09.000",Delightful little film celebrating the removal of motor traffic from Central Park NYC Anybody heard anything from Sadiq abou,non_traffic
"May 2nd 2018, 07:57:16.000",Here in Manhattan where only 26 of households own cars upstate legislators have made it impossible,non_traffic
"May 2nd 2018, 07:57:15.000",Dude Stops NYC Drivers Stuck In Traffic To Ask Them Why The Hell Theyre Honking Gets A Answers,non_traffic
"May 2nd 2018, 07:56:28.000",Incident cleared in NycOnTheHarlemRiverDrive on The Harlem River Dr SB at Park Ave stop and go traffic back to 5th Ave delay of 1 min,traffic
"May 2nd 2018, 07:55:47.000",Dude Stops NYC Drivers Stuck In Traffic To Ask Them Why The Hell Theyre Honking Gets A Answers,non_traffic
"May 2nd 2018, 07:54:31.000",AnnTripp is back with more news weather traffic roads trains commute nyc and other,non_traffic
"May 2nd 2018, 07:52:29.000",The A train NYC rush hour trafficGetting sickAn emotional argumentMissing a flight,non_traffic
"May 2nd 2018, 07:47:17.000",Hi DOT and as you know the 5 Boro Bike Tour is Sunday and traffic in Bay Ridge is usually garbage,non_traffic
"May 2nd 2018, 07:47:13.000",Queens man cuffed with drugs bearing Bart Simpsons face after pulled over for tinted windows,non_traffic
"May 2nd 2018, 07:45:01.000",Hi DOT and as you know the 5 Boro Bike Tour is Sunday and traffic in Bay Ridge is usuall,non_traffic
"May 2nd 2018, 07:44:55.000",I would have a mental breakdown if I had to do my commute with NYC traffic,non_traffic
"May 2nd 2018, 07:43:33.000",Fartre I cant deal with it A while back I had to drive a van from here to LI across light NYC traffic,non_traffic
"May 2nd 2018, 07:29:18.000",Entrepreneurial YOU with Dorie Clark on Ep 310 NYC entrepreneurs solopreneurs success,non_traffic
"May 2nd 2018, 07:14:06.000",AnnTripp is LIVE with news weather traffic nyc commute roads trains and other randomfactsyoushouldknow Tune in,non_traffic
"May 2nd 2018, 07:12:58.000",AnnTripp is LIVE with news weather traffic nyc commute roads trains and other randomfactsyoushouldknow Tu,non_traffic
"May 2nd 2018, 06:56:46.000",What was New Yorks folk music scene REALLY like Historian petrus is here to talk about his book Folk City a,non_traffic
"May 2nd 2018, 06:12:05.000",Congestion pricing New York City is revisiting this idea NYC has awesome subways and buses but STILL has the,non_traffic
"May 2nd 2018, 06:07:50.000",Onramp blocked in NycOnTheHarlemRiverDrive on The Harlem River Dr SB at Park Ave traffic,non_traffic
"May 2nd 2018, 06:03:33.000",Two lanes blocked in NycOnTheHarlemRiverDrive on The Harlem River Dr SB at Park Ave stopped traffic back to 5th Ave delay of 3 mins,traffic
"May 2nd 2018, 05:59:28.000",NYC News Trucks Are Banned From Harlem River Dr But Theres 1 on it,non_traffic
"May 2nd 2018, 05:48:36.000",martens Buses on congested routes in NYC spend an average of 21 percent of their time waiting for a red light Traffic signal pr,non_traffic
